stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
2886,2016-01-04,-621000,-7924261,0,-8545261,19870.0,249.0,,,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-05,201000,-6536532,-15000,-6350532,20006.0,285.0,136.0,36.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-06,-35000,-8827036,-15000,-8877036,19876.0,259.0,-130.0,-26.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-07,660925,-10812310,-259000,-10410385,20157.0,577.0,281.0,318.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-08,377000,-5308287,-120000,-5051287,19986.0,946.0,-171.0,369.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-11,1663000,-5904413,50000,-4191413,19694.0,1038.0,-292.0,92.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-12,1444000,-3576752,100000,-2032752,19577.0,1243.0,-117.0,205.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-13,-74000,-2366499,-44000,-2484499,18842.0,1164.0,-735.0,-79.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-14,-531000,-8157270,511000,-8177270,17819.0,1115.0,-1023.0,-49.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-15,-14000,-16333609,-551000,-16898609,17915.0,1222.0,96.0,107.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-18,847272,-2373920,-5074904,-6601552,19258.0,1759.0,1343.0,537.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-19,434000,-2390013,1200000,-756013,18171.0,1738.0,-1087.0,-21.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-20,-622528,-2320478,-285000,-3228006,18049.0,1758.0,-122.0,20.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-21,-1888000,-6359275,-172000,-8419275,18201.0,1812.0,152.0,54.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-22,251000,-1584200,-2299937,-3633137,18605.0,1838.0,404.0,26.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-25,210000,1393983,322000,1925983,18359.0,1789.0,-246.0,-49.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-26,511000,-5070604,-304000,-4863604,18147.0,1840.0,-212.0,51.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-27,214000,-1440351,-361000,-1587351,18149.0,1850.0,2.0,10.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-28,-1531000,1811832,1852683,2133515,17653.0,1758.0,-496.0,-92.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-29,-109000,10423461,214000,10528461,16685.0,1496.0,-968.0,-262.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-01-30,1639000,2388000,2714000,6741000,17199.0,1090.0,514.0,-406.0,,2026-07-24T11:49:00.949235+08:00
2886,2016-02-01,164000,3899497,227000,4290497,17266.0,1064.0,67.0,-26.0,,2026-07-24T11:49:00.949235+08:00
